1030
1030
1030
1030
1031
1031
1031
666
666
666
666
1086
1086
1086
1086
1145
1145
1145
1145
1189
1189
1189
1189
1229
1229
1229
1229
1227
1227
1227
1227
1120
1120
1120
1122
1122
1122
1122
17
17
17
17
3
3
3
3
3
3
3
3
3
1223
1223
1225
1225
1097
1097
1182
1159
1121
